age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
22,0,3,9,0,1,2,0,1,0,0,39,0,1
44,0,7,9,0,3,2,0,1,7,0,39,0,1
35,0,11,9,0,3,2,0,1,0,0,39,41,1
8,0,8,12,2,8,3,0,1,0,0,39,0,0
2,0,10,9,2,6,1,4,0,0,32,34,0,0
8,0,7,12,2,4,1,0,0,0,0,39,0,0
5,0,15,2,0,2,2,0,1,0,0,39,20,0
32,4,15,8,0,0,0,0,0,0,36,39,0,1
36,4,21,4,0,2,0,0,0,0,0,39,0,0
32,0,13,8,1,6,3,0,1,0,0,39,0,0
24,3,4,12,0,5,2,0,1,7,0,65,0,1
13,8,22,6,1,14,3,0,0,3,0,47,0,0
4,0,11,9,2,0,1,0,0,0,0,19,0,0
15,0,8,8,1,3,5,0,0,0,0,24,0,0
14,0,23,9,0,4,2,0,1,0,0,49,0,0
14,0,16,8,2,1,5,0,1,0,0,39,41,0
35,0,12,8,2,6,1,0,0,0,0,39,0,0
13,0,6,10,1,4,3,0,0,0,0,39,0,0
40,1,23,13,2,3,3,0,1,0,0,15,0,0
30,0,5,12,3,0,5,0,0,0,0,39,0,0
25,0,17,9,3,5,1,0,0,0,77,39,0,0
13,0,16,2,2,2,4,0,0,0,0,39,36,0
32,1,15,8,0,4,2,1,1,0,0,29,10,0
18,2,35,8,1,3,3,0,0,0,0,49,0,0
26,1,5,10,0,4,2,0,1,0,0,49,0,0
9,0,5,8,2,2,5,0,0,0,0,29,29,0
31,0,9,6,1,2,5,4,0,0,0,39,0,0
7,0,3,8,2,3,1,0,1,0,0,39,0,0
27,4,14,10,0,10,2,0,1,0,0,21,0,0
3,4,11,9,2,2,1,4,0,0,0,34,0,0
6,0,13,8,2,6,1,0,1,0,0,39,0,0
24,4,9,12,1,5,5,0,0,0,0,69,0,0
25,1,9,10,0,1,2,0,1,0,0,39,35,0
55,2,3,12,0,4,2,0,1,0,47,59,0,1
26,0,4,8,0,8,2,0,1,0,0,44,0,0
15,5,36,12,2,8,3,0,1,0,0,46,0,0
53,8,16,9,0,14,2,0,1,0,0,31,0,0
42,1,7,8,0,9,2,0,1,0,0,69,0,0
20,0,9,6,4,2,5,4,0,0,0,11,0,0
15,0,11,8,0,10,2,0,1,0,0,64,0,0
4,8,3,9,2,14,1,3,0,0,0,34,0,0
25,0,7,8,2,8,3,0,0,0,0,39,0,0
19,0,25,9,0,1,2,0,1,0,0,39,0,0
46,8,4,3,0,14,2,0,1,0,0,39,0,0
12,0,6,12,2,5,1,0,0,0,0,14,0,0
11,0,24,7,0,9,1,0,1,0,0,54,0,0
1,0,4,6,2,6,1,0,1,0,0,39,4,0
19,1,7,8,1,3,3,0,1,0,0,49,0,1
29,1,6,9,0,2,0,0,0,0,0,98,0,0
28,0,17,12,1,8,5,0,0,0,0,39,0,0
11,0,5,10,2,2,3,1,0,0,0,39,15,0
35,0,3,4,0,1,2,0,1,0,0,39,0,0
33,0,15,8,4,2,3,0,0,0,0,44,0,0
48,1,25,5,0,5,2,0,1,0,0,9,0,1
38,1,16,3,1,10,3,0,1,0,0,44,12,0
27,0,15,8,0,1,2,3,1,0,0,39,20,0
16,0,16,8,1,1,5,0,1,0,0,34,0,0
20,0,14,11,2,3,3,4,1,10,0,42,0,1
10,1,3,8,2,3,4,1,1,0,0,49,0,1
21,0,7,12,0,4,2,0,1,0,0,49,0,1
22,0,5,11,1,8,5,0,0,0,0,39,0,0
10,0,25,7,0,1,2,0,1,0,0,39,0,0
34,0,7,12,0,1,2,0,1,0,37,49,0,1
31,0,11,9,0,1,2,0,1,7,0,39,0,1
26,0,5,8,1,7,3,0,0,0,0,39,0,0
50,4,9,8,4,10,3,4,0,0,0,39,0,0
27,0,15,8,3,8,3,4,0,0,0,31,0,0
21,0,22,12,0,5,2,0,1,0,0,44,0,1
21,0,5,5,1,4,5,0,0,0,0,34,0,0
9,0,23,9,2,0,1,0,0,0,0,39,0,0
13,0,17,12,0,1,2,0,1,0,0,49,0,1
47,8,14,8,0,14,2,0,1,0,0,39,0,1
34,1,9,11,0,7,2,0,1,3,0,39,0,1
26,5,1,13,2,5,3,0,1,0,0,69,0,0
16,0,4,8,2,1,1,0,1,0,0,39,0,0
26,5,23,9,0,12,2,0,1,0,0,39,0,1
25,1,26,8,0,4,2,0,1,0,0,49,0,0
9,0,23,12,2,3,3,0,1,3,0,39,0,0
49,2,9,8,0,3,2,0,1,0,0,49,0,0
16,0,14,9,0,7,2,0,1,0,0,49,0,0
16,0,15,8,2,1,5,0,1,0,0,9,0,0
8,0,14,9,0,1,2,0,1,0,0,59,0,0
35,3,20,8,1,4,3,0,0,0,0,39,0,0
51,8,12,5,2,14,3,4,0,0,0,34,0,0
12,0,1,6,5,2,5,0,0,0,0,34,0,0
16,2,22,9,0,4,2,0,1,0,0,54,0,1
61,0,4,14,0,4,2,0,1,0,0,39,0,0
31,0,10,8,1,8,5,0,0,0,0,19,0,0
10,0,6,8,2,6,3,0,1,0,0,39,0,0
4,0,9,9,2,6,1,0,1,0,0,19,0,0
41,5,11,9,0,5,2,4,1,0,0,34,0,1
24,0,8,15,0,5,2,0,1,0,0,44,0,0
34,0,10,13,0,3,2,0,1,0,0,39,0,1
3,0,20,3,0,6,1,0,1,0,0,44,20,0
38,3,21,7,0,8,2,0,1,0,0,39,0,0
35,4,12,9,0,12,2,0,1,0,0,39,0,1
35,4,25,12,0,8,2,0,1,0,0,49,0,1
22,5,11,9,0,12,2,0,1,7,0,39,0,1
52,8,2,12,0,14,2,0,1,0,0,24,0,0
1,0,11,7,2,3,1,0,0,0,0,19,0,0
16,0,26,12,2,4,3,0,1,0,0,39,0,0
13,0,35,9,0,1,2,0,1,0,0,44,0,0
26,0,19,9,1,3,5,0,1,0,0,39,0,0
24,0,14,8,1,4,5,0,0,0,0,39,0,0
11,0,19,9,0,1,2,0,1,0,0,39,0,0
6,5,12,12,2,5,1,0,0,0,0,19,0,0
42,0,12,6,4,2,3,0,0,0,0,39,0,0
45,0,5,12,0,3,2,0,1,0,0,44,0,1
26,0,12,12,0,1,0,4,0,0,0,34,0,1
33,0,8,13,5,12,3,1,1,0,0,39,7,0
25,2,7,12,0,4,2,0,1,0,0,39,41,0
27,0,5,8,1,7,3,4,0,0,0,39,0,0
30,0,14,12,1,3,5,0,1,0,0,39,0,1
12,0,8,8,0,10,2,0,1,0,0,44,0,1
23,1,17,9,0,3,2,0,1,7,0,49,0,1
34,4,12,9,0,1,2,0,1,7,0,39,0,1
41,0,12,9,5,8,3,0,1,0,0,39,0,0
31,0,11,8,0,2,0,0,0,0,0,37,0,0
63,1,6,8,0,9,2,0,1,0,0,39,0,0
24,0,8,8,0,11,0,0,0,0,0,44,0,0
19,3,6,12,0,5,2,1,1,0,0,39,19,0
19,4,44,12,0,4,2,0,1,0,34,79,0,0
14,0,6,12,0,2,2,0,1,0,0,59,0,1
10,0,9,5,2,9,3,4,1,0,0,39,0,0
33,0,2,8,2,10,5,4,0,1,0,39,0,0
32,0,9,8,0,1,2,0,1,0,0,39,0,0
6,0,13,9,2,2,3,0,1,0,0,44,0,0
6,0,6,6,2,2,1,0,0,0,0,29,0,0
34,0,8,5,3,8,3,4,0,0,0,46,18,0
31,1,13,8,0,9,2,0,1,0,0,59,0,0
20,0,18,8,0,10,2,0,1,0,0,49,0,0
28,0,11,11,0,1,2,0,1,0,0,39,0,1
57,0,14,4,4,2,5,0,0,0,0,8,0,0
8,8,20,8,2,14,3,1,0,0,0,44,41,0
18,0,19,12,0,5,2,0,1,0,0,39,0,1
21,0,9,9,0,1,2,1,1,0,0,39,39,0
12,8,8,7,0,14,0,0,0,0,0,19,5,0
30,0,12,9,0,8,0,0,0,0,0,39,0,1
4,8,23,9,2,14,1,0,0,0,0,34,0,0
13,0,27,2,0,9,2,0,1,0,0,39,20,0
8,0,13,10,0,1,2,0,1,0,0,39,0,0
13,5,15,9,2,5,3,0,1,0,0,34,0,0
2,0,1,7,2,8,1,0,0,0,0,19,0,0
25,0,7,12,1,4,5,4,0,0,0,89,0,1
43,0,7,8,0,1,2,0,1,0,0,39,0,1
11,0,32,2,2,9,5,0,1,0,0,49,0,0
34,0,9,11,0,1,2,0,1,0,0,44,0,0
9,0,16,1,2,7,3,0,1,0,0,23,20,0
26,0,9,12,1,4,5,0,0,0,0,44,0,0
20,0,14,9,0,1,2,0,1,0,0,39,8,0
46,0,5,9,0,8,2,0,1,0,0,59,0,1
55,0,13,10,2,8,3,0,0,0,0,39,0,0
22,0,45,12,1,4,3,0,1,0,0,54,0,1
28,0,14,8,5,8,5,4,0,0,0,39,0,0
3,8,13,5,2,14,1,0,1,0,0,29,0,0
33,1,10,9,0,9,2,0,1,0,0,59,0,0
44,2,13,12,0,5,2,0,1,7,0,39,0,1
12,1,26,8,0,4,2,0,1,0,0,39,17,0
10,0,10,12,2,3,3,0,0,0,0,54,0,0
2,0,6,6,2,6,1,0,1,0,0,11,0,0
27,0,11,10,0,1,2,0,1,0,0,49,0,1
49,4,9,7,4,4,3,0,1,2,0,43,0,0
7,0,7,5,2,1,1,0,1,0,0,43,0,0
5,0,10,9,2,2,1,0,0,0,0,34,0,0
4,1,19,8,2,9,1,0,1,0,0,39,0,0
3,0,9,9,2,3,1,1,0,0,0,17,15,0
61,0,7,8,4,8,3,0,0,0,0,31,0,0
16,0,1,10,0,0,2,0,1,0,0,39,0,0
21,4,21,9,0,10,2,0,1,0,0,29,0,0
13,1,1,8,0,10,2,0,1,0,0,44,0,0
43,0,4,15,0,5,2,0,1,0,48,44,0,1
6,0,19,9,2,1,1,0,1,0,0,39,0,0
14,8,6,12,0,14,0,0,0,0,0,19,0,0
15,0,8,8,0,1,2,0,1,0,0,47,0,1
43,1,12,8,0,3,2,0,1,0,0,59,0,0
13,3,11,9,2,2,3,0,0,0,0,39,0,1
40,0,17,8,0,1,2,0,1,0,0,49,0,1
3,0,15,9,2,8,1,0,0,0,0,19,0,0
21,0,2,8,0,9,2,0,1,0,0,39,0,0
42,5,18,13,0,4,2,0,1,0,0,39,0,1
25,0,6,13,0,4,2,0,1,0,0,39,0,1
13,0,8,8,2,3,5,0,1,0,0,37,0,0
22,1,3,8,0,4,2,0,1,0,0,49,0,0
20,0,7,13,0,5,2,0,1,0,39,49,0,1
3,0,18,9,2,1,1,0,1,0,0,39,0,0
30,0,12,8,0,4,0,0,0,0,0,27,0,1
26,0,11,13,0,5,0,0,0,0,0,44,0,1
13,0,5,9,2,3,3,0,0,0,0,39,0,0
26,0,2,12,0,5,2,0,1,7,0,39,0,1
13,0,13,11,0,8,2,0,1,0,0,39,0,0
31,0,23,13,1,5,5,0,0,0,0,39,0,0
21,0,6,6,0,1,2,0,1,0,0,39,0,1
23,0,17,8,0,9,2,0,1,0,0,44,0,0
30,0,10,12,1,3,5,4,0,0,0,34,0,1
12,0,6,11,0,10,2,0,1,0,0,39,0,0
20,0,6,9,0,9,2,0,1,0,0,55,0,1
23,0,5,8,1,8,1,0,0,0,0,39,0,0
28,0,12,9,0,5,2,0,1,0,0,39,0,0
54,8,9,8,4,14,3,0,0,2,0,11,0,0
44,5,20,8,0,2,2,0,1,0,0,39,0,0
19,0,10,12,2,4,3,0,0,0,0,49,0,1
43,0,12,12,0,1,2,4,1,0,0,47,0,1
5,0,7,9,2,3,1,0,0,0,0,59,0,0
6,0,7,11,2,5,1,0,0,0,0,15,0,0
15,0,22,9,0,4,2,0,1,15,0,49,0,1
24,0,6,12,0,4,2,0,1,0,39,49,0,1
17,0,19,8,0,3,2,0,1,0,0,44,0,1
25,4,12,13,0,5,2,0,1,0,0,59,0,0
15,1,13,11,0,2,0,0,0,0,0,34,0,1
46,0,22,10,1,2,3,0,1,0,0,39,0,0
27,0,13,8,0,5,0,0,0,0,0,34,0,0
12,4,13,12,2,5,3,4,0,0,0,59,0,0
27,0,11,5,0,7,2,4,1,0,37,39,0,1
39,1,20,13,0,3,2,0,1,3,0,54,0,1
26,0,12,8,3,2,5,0,0,0,0,24,0,0
7,0,11,12,2,5,3,0,0,0,0,39,0,0
39,3,20,9,0,8,2,0,1,0,0,39,0,1
28,2,7,12,0,4,2,0,1,99,0,44,0,1
3,0,19,6,2,3,1,3,0,0,0,31,32,0
7,0,6,8,2,7,1,0,1,0,0,39,0,0
25,0,9,8,1,1,5,0,0,0,0,49,0,0
47,8,19,8,0,14,2,0,1,0,0,19,0,0
35,0,8,8,3,6,5,0,0,0,0,39,0,0
33,0,3,8,1,10,3,0,1,0,0,89,0,0
13,5,13,13,2,5,5,1,0,0,0,19,27,0
9,0,30,9,2,5,3,0,1,8,0,39,0,1
28,1,18,14,0,5,2,0,1,99,0,49,0,1
1,0,14,6,2,6,1,0,1,0,0,29,0,0
26,2,7,13,0,4,2,0,1,0,0,39,0,1
5,0,23,6,2,0,1,0,0,0,0,34,0,0
10,0,0,9,2,10,3,0,1,0,0,39,0,0
8,0,10,9,2,5,3,0,1,0,0,39,0,0
14,0,12,12,0,4,2,0,1,0,0,41,0,1
42,8,23,12,4,14,5,0,0,27,0,49,0,1
3,0,37,8,2,6,1,0,1,0,0,27,0,0
49,5,1,3,4,2,4,0,0,0,0,23,0,0
36,1,6,9,0,0,2,0,1,0,0,59,0,1
1,0,25,5,2,6,1,0,1,0,0,19,0,0
11,0,5,8,2,2,1,0,1,0,0,21,0,0
37,0,22,14,2,5,3,0,0,0,0,39,0,0
8,0,9,12,2,3,3,0,0,0,0,39,0,0
21,0,4,9,0,1,2,0,1,0,0,39,0,1
18,0,8,10,0,8,0,0,0,0,0,17,0,0
24,4,18,11,1,4,3,0,1,8,0,49,0,1
33,4,5,8,0,1,2,0,1,0,0,39,0,1
70,0,9,13,2,8,3,0,0,0,0,39,0,0
33,0,20,10,0,5,0,0,0,15,0,59,0,1
27,1,5,6,0,6,2,0,1,0,0,59,0,0
31,0,13,9,5,4,5,0,0,0,0,34,3,0
16,0,10,8,0,10,2,0,1,0,0,49,0,1
14,1,4,10,0,9,2,0,1,0,0,59,0,0
9,4,11,8,2,1,1,0,1,0,0,39,0,0
26,0,1,12,0,3,2,0,1,0,0,39,0,1
44,0,7,9,0,1,2,0,1,0,0,64,0,0
30,0,17,9,0,1,2,0,1,4,0,37,0,1
23,4,12,9,0,12,2,0,1,0,0,39,0,1
12,0,8,11,0,0,2,0,1,0,37,69,0,1
10,0,14,5,2,1,3,0,1,0,0,54,3,0
11,0,7,9,2,8,1,0,0,0,0,39,0,0
43,0,11,9,1,5,5,0,1,0,0,39,0,0
48,5,6,8,0,9,2,0,1,0,0,39,0,0
74,1,4,8,2,4,3,0,1,2,0,11,0,0
35,0,13,9,1,3,3,0,0,0,0,44,0,1
20,0,6,8,0,10,2,0,1,0,40,39,0,0
23,0,8,3,5,7,5,3,0,0,0,39,24,0
14,8,23,8,2,14,1,0,1,0,0,24,0,0
31,1,15,13,0,5,2,0,1,0,0,39,0,1
16,0,2,13,0,4,2,0,1,0,0,59,0,1
8,0,29,11,0,8,0,0,0,0,0,39,0,0
7,0,18,8,2,3,1,0,1,0,0,29,0,0
46,0,13,8,0,2,2,0,1,0,0,19,0,0
32,8,12,9,0,14,0,0,0,0,0,19,0,0
46,8,14,7,1,14,3,0,1,0,0,39,4,0
19,1,15,12,3,1,3,0,1,0,0,64,0,0
11,0,5,12,2,5,1,1,1,0,0,39,0,0
33,0,12,9,1,7,3,0,0,0,0,34,0,0
2,0,4,5,2,3,3,0,1,0,0,19,0,0
3,0,5,9,2,2,1,0,0,0,0,29,0,0
47,2,5,11,0,3,2,0,1,0,0,39,0,1
38,0,7,8,0,2,0,4,0,0,0,39,0,0
8,0,15,9,0,5,0,0,0,0,0,39,0,1
45,0,8,5,0,10,2,0,1,0,0,49,0,1
34,2,10,8,0,3,2,0,1,0,0,47,0,1
20,0,3,12,0,3,2,0,1,0,0,39,0,1
5,0,6,9,2,8,1,0,1,0,0,49,0,0
22,2,31,14,0,5,2,0,1,99,0,49,0,1
14,0,22,9,0,4,4,0,1,0,0,39,0,0
6,0,25,8,2,1,1,0,1,2,0,39,0,0
17,0,12,9,1,8,3,1,0,0,0,51,0,0
23,4,15,8,0,7,2,0,1,0,0,37,0,1
26,0,6,8,0,1,2,0,1,0,0,49,0,1
31,8,20,8,0,14,2,0,1,0,0,39,0,0
26,4,2,12,1,10,3,0,1,0,0,32,0,0
13,0,12,12,0,4,2,0,1,0,0,39,0,0
19,0,22,12,2,3,3,0,1,0,0,54,0,0
7,0,13,9,2,2,1,0,0,0,0,29,0,0
12,0,4,9,0,1,2,2,1,0,0,59,0,0
18,0,7,8,1,8,1,0,0,0,0,39,0,0
24,0,3,9,2,8,3,4,0,0,0,39,0,0
51,1,23,8,4,2,3,0,0,0,0,29,0,0
33,0,21,8,0,2,2,0,1,0,0,39,0,0
18,0,13,8,2,8,3,0,0,0,0,39,0,0
44,8,7,12,0,14,2,0,1,0,0,39,0,0
10,0,21,12,2,4,1,0,1,2,0,34,0,0
9,0,13,8,2,7,1,0,1,0,0,39,0,0
24,0,22,9,1,4,5,0,0,1,0,29,0,0
40,1,7,8,0,9,2,0,1,0,0,39,0,0
19,2,6,11,0,3,2,0,1,0,37,44,0,1
38,0,54,8,0,1,2,0,1,0,41,39,0,0
9,0,10,12,2,4,3,0,0,3,0,39,0,0
12,0,5,12,0,3,2,0,1,0,0,39,0,0
15,0,5,12,2,4,3,0,1,0,0,39,0,0
29,0,6,8,1,8,5,0,0,0,0,39,0,0
36,5,8,8,0,1,2,0,1,5,0,39,0,0
23,1,39,13,2,5,3,0,0,0,0,49,29,0
3,0,25,8,2,3,3,0,1,0,0,39,0,0
7,0,29,7,2,8,5,0,1,0,0,39,0,0
7,0,39,3,2,1,3,0,1,0,0,39,20,0
36,0,18,10,0,5,2,0,1,15,0,39,0,1
17,1,7,14,0,5,2,0,1,0,0,59,0,1
19,0,12,12,2,6,3,1,0,0,0,49,28,0
42,0,13,8,0,1,2,0,1,0,0,39,0,0
45,0,4,8,0,1,2,0,1,0,0,44,0,1
23,0,15,12,0,4,2,0,1,99,0,69,0,1
22,0,12,6,0,1,2,0,1,0,0,39,0,0
43,0,6,8,0,4,2,0,1,0,37,39,0,1
25,0,22,12,1,4,3,0,1,0,0,49,0,1
11,8,12,4,3,14,5,0,0,0,0,49,0,0
3,0,5,6,2,10,4,0,1,0,0,9,0,0
6,0,15,9,2,6,1,0,1,0,0,19,0,0
43,0,10,11,4,4,5,0,0,0,0,39,0,0
21,0,6,8,0,1,2,0,1,3,0,44,0,1
15,0,9,7,0,1,2,0,1,0,0,42,0,0
2,0,19,6,2,6,3,0,1,0,0,39,0,0
4,0,10,9,2,3,1,0,0,0,0,34,0,0
12,0,18,8,2,10,3,0,1,0,0,59,0,0
12,0,3,9,2,2,1,0,0,0,0,29,0,0
33,0,12,12,0,4,2,0,1,0,0,39,0,0
22,4,1,8,0,12,2,0,1,0,0,39,0,1
3,0,10,8,2,3,1,0,1,0,0,19,0,0
27,0,9,12,0,4,2,0,1,7,0,39,0,1
12,0,20,8,0,4,2,4,1,15,0,39,0,1
25,0,1,9,1,8,3,4,0,0,0,23,36,0
34,0,13,13,0,4,2,0,1,0,0,64,0,1
30,0,13,12,1,8,3,0,1,0,0,39,21,0
4,0,8,9,2,9,1,0,1,0,0,39,0,0
29,0,15,12,0,4,2,0,1,0,0,59,0,1
12,0,10,9,2,4,3,0,0,0,0,49,0,0
21,0,12,9,0,2,0,0,0,0,0,39,0,0
30,1,23,15,0,5,2,0,1,0,38,49,0,1
50,0,11,8,0,6,2,0,1,0,0,39,0,0
19,8,21,9,0,14,1,0,0,0,0,39,0,0
22,0,12,12,0,8,0,0,0,0,0,49,0,1
9,0,14,6,2,6,1,0,1,0,0,44,0,0
39,3,19,14,0,4,2,0,1,15,0,39,0,1
32,4,17,3,0,10,2,0,1,0,38,39,0,0
40,0,12,9,4,1,5,0,0,0,0,37,0,0
31,1,14,13,0,4,2,0,1,0,0,44,0,0
39,1,8,12,0,4,2,0,1,0,0,39,0,1
25,5,14,11,0,12,2,0,1,0,0,39,0,0
31,0,17,9,0,3,2,0,1,0,0,64,0,1
24,0,1,8,2,4,3,2,1,6,0,42,0,0
25,0,10,12,0,3,2,0,1,0,0,39,0,0
5,0,12,9,2,3,1,3,0,0,0,19,0,0
36,0,6,8,2,3,3,0,1,0,0,39,0,0
46,0,12,15,1,5,5,0,1,15,0,49,0,1
30,0,11,6,0,6,2,0,1,0,0,44,0,1
5,8,8,9,2,14,1,0,1,0,0,19,0,0
19,1,7,12,0,5,2,0,1,0,0,39,0,0
13,0,10,8,5,8,1,0,0,0,0,39,0,0
5,0,10,5,0,2,2,0,1,3,0,39,0,0
19,0,20,8,3,1,3,0,1,0,0,49,0,0
30,0,14,12,0,3,2,0,1,0,0,49,7,1
54,8,19,8,0,14,2,0,1,0,0,39,0,0
19,0,10,15,0,5,2,1,1,0,38,39,27,1
18,0,6,9,1,1,3,0,1,0,0,59,0,0
5,0,1,10,2,7,3,0,1,0,0,29,0,0
13,0,4,8,0,9,2,0,1,0,0,59,0,0
25,2,5,13,0,4,2,0,1,0,0,59,0,1
35,1,13,8,0,3,2,0,1,0,0,39,0,0
6,0,6,8,2,8,1,0,0,0,0,39,0,0
31,0,4,12,2,4,3,0,1,0,0,39,0,0
26,2,17,14,0,5,2,0,1,15,0,64,0,1
3,0,13,8,2,2,1,0,0,0,0,39,36,0
30,0,17,12,0,10,2,0,1,15,0,39,0,1
7,0,15,9,2,6,1,4,1,0,0,39,0,0
33,0,17,8,0,1,2,4,1,0,0,39,0,0
42,1,10,12,1,5,3,0,0,0,0,39,0,0
25,5,2,12,0,8,2,0,1,0,0,49,0,1
34,0,7,12,0,0,2,0,1,0,0,39,0,1
61,0,9,8,4,8,3,0,0,0,0,9,0,0
11,0,11,10,0,2,2,0,1,0,0,59,0,0
13,2,6,8,0,1,2,0,1,0,0,59,0,0
38,0,22,0,0,1,2,1,1,0,0,39,7,0
23,5,13,9,3,5,5,4,0,0,0,36,0,0
16,0,18,9,0,0,2,0,1,0,0,49,0,0
20,3,6,12,0,5,2,1,1,0,0,39,0,0
8,4,7,12,2,5,1,0,0,0,0,19,0,0
34,1,9,13,0,3,2,0,1,7,0,44,0,1
16,1,1,8,1,9,3,0,1,0,0,64,0,0
10,0,6,12,2,4,3,0,0,0,0,39,0,0
33,8,3,12,1,14,1,0,0,0,0,39,0,0
22,0,23,10,0,5,2,0,1,0,0,41,0,0
31,0,6,12,4,1,5,4,0,6,0,39,0,0
15,0,12,9,0,4,2,0,1,0,0,39,0,1
22,0,10,8,0,1,2,0,1,0,0,54,0,0
34,0,10,9,0,3,2,0,1,0,0,39,0,1
2,0,1,6,2,6,1,0,1,0,0,39,0,0
43,2,12,13,0,3,2,0,1,0,0,39,0,0
40,1,26,9,0,1,2,0,1,0,0,49,0,1
18,0,1,8,2,8,1,0,1,0,0,49,0,0
16,0,12,12,0,5,2,0,1,0,0,39,0,0
13,0,27,12,2,2,3,0,1,0,0,34,0,0
13,8,11,9,1,14,1,4,1,0,0,39,0,0
26,0,14,12,0,0,2,0,1,0,0,44,0,1
21,0,12,9,1,2,5,4,0,0,0,39,0,0
20,0,7,8,1,4,3,0,0,0,0,39,0,0
43,0,5,13,4,4,3,0,0,0,0,39,0,1
16,0,36,12,0,3,2,0,1,99,0,49,0,1
36,4,11,8,0,12,2,0,1,0,0,55,0,1
13,5,3,8,2,2,3,1,1,0,0,39,34,0
23,0,22,14,2,5,3,0,0,14,0,34,0,1
23,0,21,9,2,8,3,0,1,0,0,39,0,0
53,0,8,12,4,4,3,0,0,2,0,14,0,0
27,0,6,8,0,2,0,0,0,0,0,34,0,0
23,0,18,10,0,1,2,0,1,0,32,47,0,0
3,0,12,9,2,2,1,0,0,0,0,29,0,0
44,4,12,10,0,4,2,0,1,0,0,59,0,1
35,0,18,8,0,7,2,4,1,3,0,39,0,0
59,0,20,9,4,5,3,0,0,0,0,7,0,0
21,5,16,10,2,5,5,4,0,5,0,39,0,0
8,5,33,9,2,8,1,1,1,0,0,39,41,0
4,0,20,6,2,2,1,4,1,0,0,19,0,0
42,3,20,8,0,10,2,0,1,0,0,69,0,0
5,5,5,13,2,10,1,0,1,0,0,14,0,0
12,0,13,8,3,12,4,0,1,0,0,39,0,0
24,0,10,5,0,7,2,0,1,0,0,39,0,0
29,1,1,8,0,10,2,0,1,0,0,49,0,0
24,1,15,14,0,5,0,0,0,15,0,39,0,1
25,0,11,9,2,1,3,0,0,0,0,39,0,0
42,0,13,8,1,4,5,0,0,0,0,39,0,0
28,4,10,10,0,1,2,0,1,7,0,39,0,1
10,0,12,8,0,3,2,0,1,0,0,64,0,0
13,0,27,11,2,3,3,0,1,0,0,44,20,0
29,0,15,13,2,5,3,0,0,0,0,39,0,0
7,0,9,11,2,2,3,0,1,0,0,39,0,0
23,5,5,8,1,8,5,0,0,0,0,39,0,0
29,1,11,15,0,5,2,0,1,15,0,39,0,1
35,4,8,13,0,5,2,0,1,15,0,39,0,1
6,0,23,8,2,6,1,0,1,0,0,39,0,0
51,8,1,3,1,14,3,0,1,0,0,2,0,0
12,0,1,8,0,8,2,0,1,0,0,39,0,0
7,0,1,9,2,2,5,0,0,0,0,24,0,0
17,0,10,8,0,2,2,4,1,0,0,34,0,0
21,0,2,10,0,0,2,0,1,0,0,42,0,0
3,0,6,9,2,8,1,0,0,0,0,39,0,0
74,8,10,1,4,14,3,4,0,0,0,39,0,0
19,0,10,6,0,9,2,0,1,0,0,39,0,0
46,0,8,3,1,0,5,0,0,0,0,37,29,0
4,8,13,9,2,14,1,0,0,0,0,14,0,0
9,0,6,8,2,2,3,0,1,0,0,39,0,0
5,0,6,8,2,1,4,0,1,0,0,39,0,0
16,0,10,9,2,2,1,0,1,0,0,34,0,0
16,4,11,12,0,5,0,0,0,5,0,44,0,0
54,4,21,8,4,8,3,0,0,0,0,11,0,0
49,8,12,5,0,14,2,0,1,9,0,49,0,1
41,0,6,6,0,1,2,0,1,0,0,39,0,0
15,0,0,9,2,1,3,0,1,0,0,39,0,0
21,0,7,12,0,4,2,0,1,0,0,59,0,1
18,0,7,8,1,2,5,0,0,0,0,35,0,0
10,1,1,9,0,9,2,0,1,0,0,77,0,0
28,0,3,9,0,3,2,0,1,0,0,47,0,0
50,0,8,3,0,1,2,0,1,0,0,39,0,0
23,4,21,8,1,1,5,0,0,0,0,39,0,0
15,0,12,8,0,7,2,0,1,0,0,39,0,1
37,0,17,10,0,0,2,0,1,0,0,39,0,1
20,0,12,8,0,7,0,0,0,0,0,49,0,0
45,0,13,4,0,1,2,0,1,0,0,39,0,0
27,0,10,12,0,3,2,0,1,0,0,39,0,1
22,0,4,9,0,4,2,0,1,0,0,39,0,0
10,0,3,8,2,8,3,0,1,0,0,49,20,0
11,0,3,8,0,6,2,2,1,0,0,7,0,0
42,4,16,4,1,2,3,0,0,0,0,39,0,0
21,5,17,8,1,8,5,0,0,0,0,11,3,0
40,0,15,3,0,1,2,0,1,0,0,25,0,0
20,0,6,9,3,4,3,0,1,0,0,59,0,1
13,0,7,8,2,1,3,4,1,0,0,39,0,0
12,0,4,5,2,10,5,0,1,0,0,29,0,0
45,1,4,15,0,5,2,0,1,0,0,39,0,1
50,1,17,4,0,9,2,0,1,0,0,24,0,1
15,0,15,9,0,9,2,0,1,7,0,49,0,1
5,0,7,11,2,2,1,0,0,0,0,39,0,0
51,1,7,8,0,10,2,0,1,6,0,57,0,1
10,0,10,8,4,10,3,0,1,0,0,39,0,0
5,0,10,9,2,1,3,0,1,0,0,49,0,0
17,0,9,8,0,7,2,0,1,0,0,39,0,0
17,0,10,8,1,2,5,0,0,0,0,31,0,0
